Date,Time,Datetime,System_City_Actual,Operating_Area,System_City
19-Aug-21,5:00,19AUG21:05:00,25,COA,Qassim
20-Aug-21,5:00,20AUG21:05:00,25,COA,Qassim
21-Aug-21,5:00,21AUG21:05:00,28,COA,Qassim
22-Aug-21,5:00,22AUG21:05:00,28,COA,Qassim
23-Aug-21,5:00,23AUG21:05:00,30,COA,Qassim
24-Aug-21,5:00,24AUG21:05:00,29,COA,Qassim
25-Aug-21,5:00,25AUG21:05:00,33,COA,Qassim
26-Aug-21,5:00,26AUG21:05:00,29,COA,Qassim
27-Aug-21,5:00,27AUG21:05:00,31,COA,Qassim
28-Aug-21,5:00,28AUG21:05:00,28,COA,Qassim
29-Aug-21,5:00,29AUG21:05:00,27,COA,Qassim
30-Aug-21,5:00,30AUG21:05:00,27,COA,Qassim
31-Aug-21,5:00,31AUG21:05:00,28,COA,Qassim
1-Dec-16,5:00,01DEC16:05:00,18,COA,Qassim
2-Dec-16,5:00,02DEC16:05:00,21,COA,Qassim
3-Dec-16,5:00,03DEC16:05:00,14,COA,Qassim
4-Dec-16,5:00,04DEC16:05:00,13,COA,Qassim
5-Dec-16,5:00,05DEC16:05:00,11,COA,Qassim
8-Dec-16,5:00,08DEC16:05:00,10,COA,Qassim
10-Dec-16,5:00,10DEC16:05:00,8,COA,Qassim
11-Dec-16,5:00,11DEC16:05:00,8,COA,Qassim
12-Dec-16,5:00,12DEC16:05:00,5,COA,Qassim
13-Dec-16,5:00,13DEC16:05:00,8,COA,Qassim
14-Dec-16,5:00,14DEC16:05:00,13,COA,Qassim
15-Dec-16,5:00,15DEC16:05:00,12,COA,Qassim
17-Dec-16,5:00,17DEC16:05:00,9,COA,Qassim
18-Dec-16,5:00,18DEC16:05:00,10,COA,Qassim
19-Dec-16,5:00,19DEC16:05:00,10,COA,Qassim
20-Dec-16,5:00,20DEC16:05:00,10,COA,Qassim
21-Dec-16,5:00,21DEC16:05:00,6,COA,Qassim
22-Dec-16,5:00,22DEC16:05:00,8,COA,Qassim
24-Dec-16,5:00,24DEC16:05:00,14,COA,Qassim
25-Dec-16,5:00,25DEC16:05:00,16,COA,Qassim
26-Dec-16,5:00,26DEC16:05:00,15,COA,Qassim
27-Dec-16,5:00,27DEC16:05:00,12,COA,Qassim
28-Dec-16,5:00,28DEC16:05:00,13,COA,Qassim
29-Dec-16,5:00,29DEC16:05:00,10,COA,Qassim
30-Dec-16,5:00,30DEC16:05:00,16,COA,Qassim
31-Dec-16,5:00,31DEC16:05:00,15,COA,Qassim
1-Dec-17,5:00,01DEC17:05:00,15,COA,Qassim
2-Dec-17,5:00,02DEC17:05:00,12,COA,Qassim
3-Dec-17,5:00,03DEC17:05:00,13,COA,Qassim
4-Dec-17,5:00,04DEC17:05:00,11,COA,Qassim
5-Dec-17,5:00,05DEC17:05:00,9,COA,Qassim
6-Dec-17,5:00,06DEC17:05:00,9,COA,Qassim
7-Dec-17,5:00,07DEC17:05:00,13,COA,Qassim
8-Dec-17,5:00,08DEC17:05:00,9,COA,Qassim
9-Dec-17,5:00,09DEC17:05:00,5,COA,Qassim
10-Dec-17,5:00,10DEC17:05:00,3,COA,Qassim
11-Dec-17,5:00,11DEC17:05:00,6,COA,Qassim
12-Dec-17,5:00,12DEC17:05:00,7,COA,Qassim
13-Dec-17,5:00,13DEC17:05:00,6,COA,Qassim
14-Dec-17,5:00,14DEC17:05:00,11,COA,Qassim
15-Dec-17,5:00,15DEC17:05:00,10,COA,Qassim
16-Dec-17,5:00,16DEC17:05:00,8,COA,Qassim
17-Dec-17,5:00,17DEC17:05:00,8,COA,Qassim
18-Dec-17,5:00,18DEC17:05:00,6,COA,Qassim
19-Dec-17,5:00,19DEC17:05:00,7,COA,Qassim
20-Dec-17,5:00,20DEC17:05:00,8,COA,Qassim
21-Dec-17,5:00,21DEC17:05:00,9,COA,Qassim
22-Dec-17,5:00,22DEC17:05:00,10,COA,Qassim
23-Dec-17,5:00,23DEC17:05:00,11,COA,Qassim
24-Dec-17,5:00,24DEC17:05:00,11,COA,Qassim
25-Dec-17,5:00,25DEC17:05:00,13,COA,Qassim
26-Dec-17,5:00,26DEC17:05:00,13,COA,Qassim
27-Dec-17,5:00,27DEC17:05:00,8,COA,Qassim
28-Dec-17,5:00,28DEC17:05:00,8,COA,Qassim
29-Dec-17,5:00,29DEC17:05:00,8,COA,Qassim
30-Dec-17,5:00,30DEC17:05:00,7,COA,Qassim
31-Dec-17,5:00,31DEC17:05:00,11,COA,Qassim
1-Dec-18,5:00,01DEC18:05:00,18,COA,Qassim
2-Dec-18,5:00,02DEC18:05:00,16,COA,Qassim
3-Dec-18,5:00,03DEC18:05:00,15,COA,Qassim
4-Dec-18,5:00,04DEC18:05:00,15,COA,Qassim
5-Dec-18,5:00,05DEC18:05:00,16,COA,Qassim
6-Dec-18,5:00,06DEC18:05:00,15,COA,Qassim
7-Dec-18,5:00,07DEC18:05:00,11,COA,Qassim
8-Dec-18,5:00,08DEC18:05:00,10,COA,Qassim
9-Dec-18,5:00,09DEC18:05:00,13,COA,Qassim
10-Dec-18,5:00,10DEC18:05:00,13,COA,Qassim
11-Dec-18,5:00,11DEC18:05:00,13,COA,Qassim
12-Dec-18,5:00,12DEC18:05:00,13,COA,Qassim
13-Dec-18,5:00,13DEC18:05:00,15,COA,Qassim
14-Dec-18,5:00,14DEC18:05:00,13,COA,Qassim
15-Dec-18,5:00,15DEC18:05:00,15,COA,Qassim
16-Dec-18,5:00,16DEC18:05:00,12,COA,Qassim
17-Dec-18,5:00,17DEC18:05:00,15,COA,Qassim
18-Dec-18,5:00,18DEC18:05:00,15,COA,Qassim
19-Dec-18,5:00,19DEC18:05:00,14,COA,Qassim
20-Dec-18,5:00,20DEC18:05:00,16,COA,Qassim
21-Dec-18,5:00,21DEC18:05:00,16,COA,Qassim
22-Dec-18,5:00,22DEC18:05:00,11,COA,Qassim
23-Dec-18,5:00,23DEC18:05:00,10,COA,Qassim
25-Dec-18,5:00,25DEC18:05:00,12,COA,Qassim
26-Dec-18,5:00,26DEC18:05:00,12,COA,Qassim
27-Dec-18,5:00,27DEC18:05:00,14,COA,Qassim
28-Dec-18,5:00,28DEC18:05:00,15,COA,Qassim
29-Dec-18,5:00,29DEC18:05:00,9,COA,Qassim
30-Dec-18,5:00,30DEC18:05:00,11,COA,Qassim
31-Dec-18,5:00,31DEC18:05:00,10,COA,Qassim
1-Dec-19,5:00,01DEC19:05:00,17,COA,Qassim
2-Dec-19,5:00,02DEC19:05:00,18,COA,Qassim
3-Dec-19,5:00,03DEC19:05:00,12,COA,Qassim
4-Dec-19,5:00,04DEC19:05:00,11,COA,Qassim
5-Dec-19,5:00,05DEC19:05:00,13,COA,Qassim
6-Dec-19,5:00,06DEC19:05:00,16,COA,Qassim
7-Dec-19,5:00,07DEC19:05:00,13,COA,Qassim
8-Dec-19,5:00,08DEC19:05:00,10,COA,Qassim
9-Dec-19,5:00,09DEC19:05:00,11,COA,Qassim
10-Dec-19,5:00,10DEC19:05:00,14,COA,Qassim
11-Dec-19,5:00,11DEC19:05:00,11,COA,Qassim
12-Dec-19,5:00,12DEC19:05:00,11,COA,Qassim
13-Dec-19,5:00,13DEC19:05:00,18,COA,Qassim
14-Dec-19,5:00,14DEC19:05:00,10,COA,Qassim
15-Dec-19,5:00,15DEC19:05:00,13,COA,Qassim
16-Dec-19,5:00,16DEC19:05:00,13,COA,Qassim
17-Dec-19,5:00,17DEC19:05:00,9,COA,Qassim
18-Dec-19,5:00,18DEC19:05:00,6,COA,Qassim
19-Dec-19,5:00,19DEC19:05:00,6,COA,Qassim
20-Dec-19,5:00,20DEC19:05:00,6,COA,Qassim
21-Dec-19,5:00,21DEC19:05:00,5,COA,Qassim
22-Dec-19,5:00,22DEC19:05:00,4,COA,Qassim
23-Dec-19,5:00,23DEC19:05:00,7,COA,Qassim
24-Dec-19,5:00,24DEC19:05:00,8,COA,Qassim
1-Dec-20,5:00,01DEC20:05:00,14,COA,Qassim
2-Dec-20,5:00,02DEC20:05:00,16,COA,Qassim
3-Dec-20,5:00,03DEC20:05:00,16,COA,Qassim
4-Dec-20,5:00,04DEC20:05:00,18,COA,Qassim
5-Dec-20,5:00,05DEC20:05:00,18,COA,Qassim
6-Dec-20,5:00,06DEC20:05:00,13,COA,Qassim
7-Dec-20,5:00,07DEC20:05:00,9,COA,Qassim
8-Dec-20,5:00,08DEC20:05:00,9,COA,Qassim
9-Dec-20,5:00,09DEC20:05:00,11,COA,Qassim
10-Dec-20,5:00,10DEC20:05:00,12,COA,Qassim
11-Dec-20,5:00,11DEC20:05:00,10,COA,Qassim
12-Dec-20,5:00,12DEC20:05:00,11,COA,Qassim
13-Dec-20,5:00,13DEC20:05:00,10,COA,Qassim
14-Dec-20,5:00,14DEC20:05:00,10,COA,Qassim
15-Dec-20,5:00,15DEC20:05:00,13,COA,Qassim
16-Dec-20,5:00,16DEC20:05:00,14,COA,Qassim
17-Dec-20,5:00,17DEC20:05:00,14,COA,Qassim
18-Dec-20,5:00,18DEC20:05:00,13,COA,Qassim
19-Dec-20,5:00,19DEC20:05:00,13,COA,Qassim
20-Dec-20,5:00,20DEC20:05:00,12,COA,Qassim
21-Dec-20,5:00,21DEC20:05:00,12,COA,Qassim
22-Dec-20,5:00,22DEC20:05:00,11,COA,Qassim
23-Dec-20,5:00,23DEC20:05:00,13,COA,Qassim
24-Dec-20,5:00,24DEC20:05:00,13,COA,Qassim
25-Dec-20,5:00,25DEC20:05:00,11,COA,Qassim
26-Dec-20,5:00,26DEC20:05:00,7,COA,Qassim
27-Dec-20,5:00,27DEC20:05:00,8,COA,Qassim
1-Jan-16,5:00,01JAN16:05:00,14,COA,Qassim
2-Jan-16,5:00,02JAN16:05:00,9,COA,Qassim
3-Jan-16,5:00,03JAN16:05:00,6,COA,Qassim
4-Jan-16,5:00,04JAN16:05:00,5,COA,Qassim
6-Jan-16,5:00,06JAN16:05:00,11,COA,Qassim
7-Jan-16,5:00,07JAN16:05:00,9,COA,Qassim
8-Jan-16,5:00,08JAN16:05:00,15,COA,Qassim
9-Jan-16,5:00,09JAN16:05:00,13,COA,Qassim
10-Jan-16,5:00,10JAN16:05:00,10,COA,Qassim
11-Jan-16,5:00,11JAN16:05:00,9,COA,Qassim
12-Jan-16,5:00,12JAN16:05:00,11,COA,Qassim
13-Jan-16,5:00,13JAN16:05:00,10,COA,Qassim
14-Jan-16,5:00,14JAN16:05:00,8,COA,Qassim
15-Jan-16,5:00,15JAN16:05:00,12,COA,Qassim
16-Jan-16,5:00,16JAN16:05:00,15,COA,Qassim
18-Jan-16,5:00,18JAN16:05:00,13,COA,Qassim
19-Jan-16,5:00,19JAN16:05:00,15,COA,Qassim
20-Jan-16,5:00,20JAN16:05:00,10,COA,Qassim
21-Jan-16,5:00,21JAN16:05:00,10,COA,Qassim
23-Jan-16,5:00,23JAN16:05:00,17,COA,Qassim
24-Jan-16,5:00,24JAN16:05:00,16,COA,Qassim
25-Jan-16,5:00,25JAN16:05:00,11,COA,Qassim
26-Jan-16,5:00,26JAN16:05:00,9,COA,Qassim
27-Jan-16,5:00,27JAN16:05:00,8,COA,Qassim
28-Jan-16,5:00,28JAN16:05:00,7,COA,Qassim
29-Jan-16,5:00,29JAN16:05:00,2,COA,Qassim
30-Jan-16,5:00,30JAN16:05:00,0,COA,Qassim
31-Jan-16,5:00,31JAN16:05:00,2,COA,Qassim
1-Feb-16,5:00,01FEB16:05:00,5,COA,Qassim
2-Feb-16,5:00,02FEB16:05:00,8,COA,Qassim
3-Feb-16,5:00,03FEB16:05:00,11,COA,Qassim
4-Feb-16,5:00,04FEB16:05:00,7,COA,Qassim
5-Feb-16,5:00,05FEB16:05:00,7,COA,Qassim
6-Feb-16,5:00,06FEB16:05:00,11,COA,Qassim
8-Feb-16,5:00,08FEB16:05:00,9,COA,Qassim
9-Feb-16,5:00,09FEB16:05:00,9,COA,Qassim
10-Feb-16,5:00,10FEB16:05:00,10,COA,Qassim
11-Feb-16,5:00,11FEB16:05:00,12,COA,Qassim
12-Feb-16,5:00,12FEB16:05:00,7,COA,Qassim
13-Feb-16,5:00,13FEB16:05:00,7,COA,Qassim
14-Feb-16,5:00,14FEB16:05:00,9,COA,Qassim
15-Feb-16,5:00,15FEB16:05:00,9,COA,Qassim
17-Feb-16,5:00,17FEB16:05:00,11,COA,Qassim
18-Feb-16,5:00,18FEB16:05:00,10,COA,Qassim
19-Feb-16,5:00,19FEB16:05:00,9,COA,Qassim
20-Feb-16,5:00,20FEB16:05:00,12,COA,Qassim
22-Feb-16,5:00,22FEB16:05:00,19,COA,Qassim
23-Feb-16,5:00,23FEB16:05:00,13,COA,Qassim
25-Feb-16,5:00,25FEB16:05:00,13,COA,Qassim
28-Feb-16,5:00,28FEB16:05:00,18,COA,Qassim
29-Feb-16,5:00,29FEB16:05:00,14,COA,Qassim
1-Jan-17,5:00,01JAN17:05:00,15,COA,Qassim
2-Jan-17,5:00,02JAN17:05:00,9,COA,Qassim
3-Jan-17,5:00,03JAN17:05:00,12,COA,Qassim
4-Jan-17,5:00,04JAN17:05:00,9,COA,Qassim
5-Jan-17,5:00,05JAN17:05:00,9,COA,Qassim
6-Jan-17,5:00,06JAN17:05:00,7,COA,Qassim
7-Jan-17,5:00,07JAN17:05:00,8,COA,Qassim
8-Jan-17,5:00,08JAN17:05:00,10,COA,Qassim
9-Jan-17,5:00,09JAN17:05:00,11,COA,Qassim
10-Jan-17,5:00,10JAN17:05:00,10,COA,Qassim
11-Jan-17,5:00,11JAN17:05:00,11,COA,Qassim
12-Jan-17,5:00,12JAN17:05:00,10,COA,Qassim
13-Jan-17,5:00,13JAN17:05:00,9,COA,Qassim
14-Jan-17,5:00,14JAN17:05:00,8,COA,Qassim
15-Jan-17,5:00,15JAN17:05:00,10,COA,Qassim
16-Jan-17,5:00,16JAN17:05:00,13,COA,Qassim
17-Jan-17,5:00,17JAN17:05:00,11,COA,Qassim
18-Jan-17,5:00,18JAN17:05:00,10,COA,Qassim
19-Jan-17,5:00,19JAN17:05:00,20,COA,Qassim
20-Jan-17,5:00,20JAN17:05:00,8,COA,Qassim
21-Jan-17,5:00,21JAN17:05:00,11,COA,Qassim
22-Jan-17,5:00,22JAN17:05:00,9,COA,Qassim
23-Jan-17,5:00,23JAN17:05:00,8,COA,Qassim
24-Jan-17,5:00,24JAN17:05:00,4,COA,Qassim
25-Jan-17,5:00,25JAN17:05:00,5,COA,Qassim
26-Jan-17,5:00,26JAN17:05:00,11,COA,Qassim
27-Jan-17,5:00,27JAN17:05:00,18,COA,Qassim
29-Jan-17,5:00,29JAN17:05:00,8,COA,Qassim
30-Jan-17,5:00,30JAN17:05:00,6,COA,Qassim
31-Jan-17,5:00,31JAN17:05:00,11,COA,Qassim
1-Feb-17,5:00,01FEB17:05:00,9,COA,Qassim
3-Feb-17,5:00,03FEB17:05:00,-1,COA,Qassim
4-Feb-17,5:00,04FEB17:05:00,-2,COA,Qassim
5-Feb-17,5:00,05FEB17:05:00,6,COA,Qassim
6-Feb-17,5:00,06FEB17:05:00,12,COA,Qassim
7-Feb-17,5:00,07FEB17:05:00,7,COA,Qassim
8-Feb-17,5:00,08FEB17:05:00,12,COA,Qassim
9-Feb-17,5:00,09FEB17:05:00,15,COA,Qassim
10-Feb-17,5:00,10FEB17:05:00,12,COA,Qassim
11-Feb-17,5:00,11FEB17:05:00,14,COA,Qassim
12-Feb-17,5:00,12FEB17:05:00,13,COA,Qassim
13-Feb-17,5:00,13FEB17:05:00,11,COA,Qassim
14-Feb-17,5:00,14FEB17:05:00,10,COA,Qassim
15-Feb-17,5:00,15FEB17:05:00,13,COA,Qassim
16-Feb-17,5:00,16FEB17:05:00,9,COA,Qassim
18-Feb-17,5:00,18FEB17:05:00,5,COA,Qassim
19-Feb-17,5:00,19FEB17:05:00,2,COA,Qassim
20-Feb-17,5:00,20FEB17:05:00,7,COA,Qassim
21-Feb-17,5:00,21FEB17:05:00,10,COA,Qassim
22-Feb-17,5:00,22FEB17:05:00,12,COA,Qassim
23-Feb-17,5:00,23FEB17:05:00,17,COA,Qassim
24-Feb-17,5:00,24FEB17:05:00,10,COA,Qassim
25-Feb-17,5:00,25FEB17:05:00,8,COA,Qassim
26-Feb-17,5:00,26FEB17:05:00,8,COA,Qassim
27-Feb-17,5:00,27FEB17:05:00,8,COA,Qassim
1-Jan-18,5:00,01JAN18:05:00,10,COA,Qassim
2-Jan-18,5:00,02JAN18:05:00,12,COA,Qassim
3-Jan-18,5:00,03JAN18:05:00,7,COA,Qassim
4-Jan-18,5:00,04JAN18:05:00,4,COA,Qassim
5-Jan-18,5:00,05JAN18:05:00,11,COA,Qassim
6-Jan-18,5:00,06JAN18:05:00,12,COA,Qassim
7-Jan-18,5:00,07JAN18:05:00,12,COA,Qassim
8-Jan-18,5:00,08JAN18:05:00,8,COA,Qassim
9-Jan-18,5:00,09JAN18:05:00,5,COA,Qassim
10-Jan-18,5:00,10JAN18:05:00,4,COA,Qassim
11-Jan-18,5:00,11JAN18:05:00,3,COA,Qassim
12-Jan-18,5:00,12JAN18:05:00,5,COA,Qassim
13-Jan-18,5:00,13JAN18:05:00,8,COA,Qassim
14-Jan-18,5:00,14JAN18:05:00,7,COA,Qassim
15-Jan-18,5:00,15JAN18:05:00,10,COA,Qassim
16-Jan-18,5:00,16JAN18:05:00,8,COA,Qassim
17-Jan-18,5:00,17JAN18:05:00,7,COA,Qassim
18-Jan-18,5:00,18JAN18:05:00,7,COA,Qassim
19-Jan-18,5:00,19JAN18:05:00,9,COA,Qassim
20-Jan-18,5:00,20JAN18:05:00,11,COA,Qassim
21-Jan-18,5:00,21JAN18:05:00,5,COA,Qassim
22-Jan-18,5:00,22JAN18:05:00,4,COA,Qassim
23-Jan-18,5:00,23JAN18:05:00,13,COA,Qassim
24-Jan-18,5:00,24JAN18:05:00,11,COA,Qassim
25-Jan-18,5:00,25JAN18:05:00,13,COA,Qassim
26-Jan-18,5:00,26JAN18:05:00,12,COA,Qassim
27-Jan-18,5:00,27JAN18:05:00,8,COA,Qassim
29-Jan-18,5:00,29JAN18:05:00,4,COA,Qassim
30-Jan-18,5:00,30JAN18:05:00,5,COA,Qassim
31-Jan-18,5:00,31JAN18:05:00,5,COA,Qassim
1-Feb-18,5:00,01FEB18:05:00,8,COA,Qassim
2-Feb-18,5:00,02FEB18:05:00,8,COA,Qassim
3-Feb-18,5:00,03FEB18:05:00,5,COA,Qassim
4-Feb-18,5:00,04FEB18:05:00,6,COA,Qassim
5-Feb-18,5:00,05FEB18:05:00,8,COA,Qassim
6-Feb-18,5:00,06FEB18:05:00,10,COA,Qassim
7-Feb-18,5:00,07FEB18:05:00,11,COA,Qassim
8-Feb-18,5:00,08FEB18:05:00,12,COA,Qassim
9-Feb-18,5:00,09FEB18:05:00,9,COA,Qassim
10-Feb-18,5:00,10FEB18:05:00,10,COA,Qassim
11-Feb-18,5:00,11FEB18:05:00,13,COA,Qassim
12-Feb-18,5:00,12FEB18:05:00,17,COA,Qassim
13-Feb-18,5:00,13FEB18:05:00,17,COA,Qassim
14-Feb-18,5:00,14FEB18:05:00,16,COA,Qassim
15-Feb-18,5:00,15FEB18:05:00,15,COA,Qassim
16-Feb-18,5:00,16FEB18:05:00,18,COA,Qassim
17-Feb-18,5:00,17FEB18:05:00,19,COA,Qassim
18-Feb-18,5:00,18FEB18:05:00,19,COA,Qassim
19-Feb-18,5:00,19FEB18:05:00,12,COA,Qassim
20-Feb-18,5:00,20FEB18:05:00,11,COA,Qassim
21-Feb-18,5:00,21FEB18:05:00,17,COA,Qassim
22-Feb-18,5:00,22FEB18:05:00,18,COA,Qassim
23-Feb-18,5:00,23FEB18:05:00,14,COA,Qassim
24-Feb-18,5:00,24FEB18:05:00,19,COA,Qassim
25-Feb-18,5:00,25FEB18:05:00,14,COA,Qassim
26-Feb-18,5:00,26FEB18:05:00,15,COA,Qassim
27-Feb-18,5:00,27FEB18:05:00,13,COA,Qassim
28-Feb-18,5:00,28FEB18:05:00,14,COA,Qassim
1-Jan-19,5:00,01JAN19:05:00,9,COA,Qassim
2-Jan-19,5:00,02JAN19:05:00,16,COA,Qassim
3-Jan-19,5:00,03JAN19:05:00,15,COA,Qassim
4-Jan-19,5:00,04JAN19:05:00,8,COA,Qassim
5-Jan-19,5:00,05JAN19:05:00,9,COA,Qassim
6-Jan-19,5:00,06JAN19:05:00,15,COA,Qassim
7-Jan-19,5:00,07JAN19:05:00,16,COA,Qassim
8-Jan-19,5:00,08JAN19:05:00,10,COA,Qassim
9-Jan-19,5:00,09JAN19:05:00,10,COA,Qassim
10-Jan-19,5:00,10JAN19:05:00,8,COA,Qassim
11-Jan-19,5:00,11JAN19:05:00,8,COA,Qassim
12-Jan-19,5:00,12JAN19:05:00,9,COA,Qassim
13-Jan-19,5:00,13JAN19:05:00,14,COA,Qassim
14-Jan-19,5:00,14JAN19:05:00,15,COA,Qassim
15-Jan-19,5:00,15JAN19:05:00,13,COA,Qassim
16-Jan-19,5:00,16JAN19:05:00,12,COA,Qassim
17-Jan-19,5:00,17JAN19:05:00,13,COA,Qassim
18-Jan-19,5:00,18JAN19:05:00,5,COA,Qassim
19-Jan-19,5:00,19JAN19:05:00,6,COA,Qassim
20-Jan-19,5:00,20JAN19:05:00,7,COA,Qassim
21-Jan-19,5:00,21JAN19:05:00,9,COA,Qassim
22-Jan-19,5:00,22JAN19:05:00,10,COA,Qassim
23-Jan-19,5:00,23JAN19:05:00,11,COA,Qassim
24-Jan-19,5:00,24JAN19:05:00,11,COA,Qassim
25-Jan-19,5:00,25JAN19:05:00,13,COA,Qassim
26-Jan-19,5:00,26JAN19:05:00,13,COA,Qassim
27-Jan-19,5:00,27JAN19:05:00,18,COA,Qassim
28-Jan-19,5:00,28JAN19:05:00,20,COA,Qassim
29-Jan-19,5:00,29JAN19:05:00,10,COA,Qassim
30-Jan-19,5:00,30JAN19:05:00,12,COA,Qassim
31-Jan-19,5:00,31JAN19:05:00,12,COA,Qassim
1-Feb-19,5:00,01FEB19:05:00,14,COA,Qassim
2-Feb-19,5:00,02FEB19:05:00,13,COA,Qassim
3-Feb-19,5:00,03FEB19:05:00,12,COA,Qassim
4-Feb-19,5:00,04FEB19:05:00,10,COA,Qassim
5-Feb-19,5:00,05FEB19:05:00,11,COA,Qassim
6-Feb-19,5:00,06FEB19:05:00,8,COA,Qassim
7-Feb-19,5:00,07FEB19:05:00,9,COA,Qassim
8-Feb-19,5:00,08FEB19:05:00,16,COA,Qassim
9-Feb-19,5:00,09FEB19:05:00,13,COA,Qassim
10-Feb-19,5:00,10FEB19:05:00,13,COA,Qassim
11-Feb-19,5:00,11FEB19:05:00,10,COA,Qassim
12-Feb-19,5:00,12FEB19:05:00,7,COA,Qassim
13-Feb-19,5:00,13FEB19:05:00,7,COA,Qassim
14-Feb-19,5:00,14FEB19:05:00,12,COA,Qassim
15-Feb-19,5:00,15FEB19:05:00,16,COA,Qassim
16-Feb-19,5:00,16FEB19:05:00,11,COA,Qassim
17-Feb-19,5:00,17FEB19:05:00,9,COA,Qassim
18-Feb-19,5:00,18FEB19:05:00,9,COA,Qassim
19-Feb-19,5:00,19FEB19:05:00,9,COA,Qassim
20-Feb-19,5:00,20FEB19:05:00,4,COA,Qassim
21-Feb-19,5:00,21FEB19:05:00,6,COA,Qassim
22-Feb-19,5:00,22FEB19:05:00,11,COA,Qassim
23-Feb-19,5:00,23FEB19:05:00,9,COA,Qassim
24-Feb-19,5:00,24FEB19:05:00,10,COA,Qassim
25-Feb-19,5:00,25FEB19:05:00,11,COA,Qassim
26-Feb-19,5:00,26FEB19:05:00,12,COA,Qassim
27-Feb-19,5:00,27FEB19:05:00,19,COA,Qassim
28-Feb-19,5:00,28FEB19:05:00,12,COA,Qassim
1-Jan-20,5:00,01JAN20:05:00,10,COA,Qassim
2-Jan-20,5:00,02JAN20:05:00,11,COA,Qassim
3-Jan-20,5:00,03JAN20:05:00,11,COA,Qassim
4-Jan-20,5:00,04JAN20:05:00,13,COA,Qassim
5-Jan-20,5:00,05JAN20:05:00,11,COA,Qassim
6-Jan-20,5:00,06JAN20:05:00,4,COA,Qassim
7-Jan-20,5:00,07JAN20:05:00,8,COA,Qassim
8-Jan-20,5:00,08JAN20:05:00,12,COA,Qassim
9-Jan-20,5:00,09JAN20:05:00,7,COA,Qassim
10-Jan-20,5:00,10JAN20:05:00,8,COA,Qassim
11-Jan-20,5:00,11JAN20:05:00,7,COA,Qassim
12-Jan-20,5:00,12JAN20:05:00,4,COA,Qassim
13-Jan-20,5:00,13JAN20:05:00,3,COA,Qassim
14-Jan-20,5:00,14JAN20:05:00,4,COA,Qassim
15-Jan-20,5:00,15JAN20:05:00,3,COA,Qassim
16-Jan-20,5:00,16JAN20:05:00,3,COA,Qassim
17-Jan-20,5:00,17JAN20:05:00,7,COA,Qassim
18-Jan-20,5:00,18JAN20:05:00,18,COA,Qassim
19-Jan-20,5:00,19JAN20:05:00,11,COA,Qassim
20-Jan-20,5:00,20JAN20:05:00,9,COA,Qassim
21-Jan-20,5:00,21JAN20:05:00,7,COA,Qassim
22-Jan-20,5:00,22JAN20:05:00,7,COA,Qassim
23-Jan-20,5:00,23JAN20:05:00,4,COA,Qassim
24-Jan-20,5:00,24JAN20:05:00,2,COA,Qassim
25-Jan-20,5:00,25JAN20:05:00,7,COA,Qassim
26-Jan-20,5:00,26JAN20:05:00,3,COA,Qassim
27-Jan-20,5:00,27JAN20:05:00,2,COA,Qassim
28-Jan-20,5:00,28JAN20:05:00,2,COA,Qassim
29-Jan-20,5:00,29JAN20:05:00,9,COA,Qassim
30-Jan-20,5:00,30JAN20:05:00,7,COA,Qassim
31-Jan-20,5:00,31JAN20:05:00,5,COA,Qassim
1-Feb-20,5:00,01FEB20:05:00,11,COA,Qassim
2-Feb-20,5:00,02FEB20:05:00,4,COA,Qassim
3-Feb-20,5:00,03FEB20:05:00,5,COA,Qassim
4-Feb-20,5:00,04FEB20:05:00,8,COA,Qassim
5-Feb-20,5:00,05FEB20:05:00,11,COA,Qassim
6-Feb-20,5:00,06FEB20:05:00,15,COA,Qassim
7-Feb-20,5:00,07FEB20:05:00,12,COA,Qassim
8-Feb-20,5:00,08FEB20:05:00,13,COA,Qassim
9-Feb-20,5:00,09FEB20:05:00,9,COA,Qassim
10-Feb-20,5:00,10FEB20:05:00,7,COA,Qassim
11-Feb-20,5:00,11FEB20:05:00,4,COA,Qassim
12-Feb-20,5:00,12FEB20:05:00,2,COA,Qassim
13-Feb-20,5:00,13FEB20:05:00,4,COA,Qassim
14-Feb-20,5:00,14FEB20:05:00,8,COA,Qassim
15-Feb-20,5:00,15FEB20:05:00,9,COA,Qassim
16-Feb-20,5:00,16FEB20:05:00,13,COA,Qassim
17-Feb-20,5:00,17FEB20:05:00,17,COA,Qassim
18-Feb-20,5:00,18FEB20:05:00,15,COA,Qassim
19-Feb-20,5:00,19FEB20:05:00,17,COA,Qassim
20-Feb-20,5:00,20FEB20:05:00,14,COA,Qassim
21-Feb-20,5:00,21FEB20:05:00,10,COA,Qassim
22-Feb-20,5:00,22FEB20:05:00,12,COA,Qassim
23-Feb-20,5:00,23FEB20:05:00,13,COA,Qassim
24-Feb-20,5:00,24FEB20:05:00,19,COA,Qassim
25-Feb-20,5:00,25FEB20:05:00,21,COA,Qassim
26-Feb-20,5:00,26FEB20:05:00,10,COA,Qassim
27-Feb-20,5:00,27FEB20:05:00,9,COA,Qassim
28-Feb-20,5:00,28FEB20:05:00,8,COA,Qassim
29-Feb-20,5:00,29FEB20:05:00,15,COA,Qassim
1-Jan-21,5:00,01JAN21:05:00,13,COA,Qassim
2-Jan-21,5:00,02JAN21:05:00,13,COA,Qassim
